AliasNamespace,AliasId,CanonicalUnifiedAssetId,AliasStatus,AliasType,AliasName,SourceType,SourceDetail
ITEM_ID,20080700004,ITEM::i200_0003_00,READY,TECHNICAL_ITEM_ID,,STANDALONE_ITEM,DataSubCategory=200;AssetFamily=200
ITEM_ID,20080700005,ITEM::i200_0004_00,READY,TECHNICAL_ITEM_ID,,STANDALONE_ITEM,DataSubCategory=200;AssetFamily=200
ITEM_ID,2200001,ITEM::i142_0001_00,HOLD,TECHNICAL_ITEM_ID,1★ Random Reward,STANDALONE_ITEM,DataSubCategory=220;AssetFamily=142
ITEM_ID,2200002,ITEM::i142_0002_00,HOLD,TECHNICAL_ITEM_ID,2★ Random Reward,STANDALONE_ITEM,DataSubCategory=220;AssetFamily=142
ITEM_ID,2200003,ITEM::i142_0003_00,HOLD,TECHNICAL_ITEM_ID,3★ Random Reward,STANDALONE_ITEM,DataSubCategory=220;AssetFamily=142
ITEM_ID,230000000001,ITEM::i220_0000_00,HOLD,TECHNICAL_ITEM_ID,Limited-Time Stamina Ticket,STANDALONE_ITEM,DataSubCategory=230;AssetFamily=220
ITEM_ID,230712000001,ITEM::i220_0000_00,HOLD,TECHNICAL_ITEM_ID,,STANDALONE_ITEM,DataSubCategory=230;AssetFamily=220
ITEM_ID,230803000001,ITEM::i220_0000_00,HOLD,TECHNICAL_ITEM_ID,,STANDALONE_ITEM,DataSubCategory=230;AssetFamily=220
ITEM_ID,230807000001,ITEM::i220_0000_00,HOLD,TECHNICAL_ITEM_ID,,STANDALONE_ITEM,DataSubCategory=230;AssetFamily=220
ITEM_ID,2400001,ITEM::i240_0001_00,READY,TECHNICAL_ITEM_ID,Pass Point,STANDALONE_ITEM,DataSubCategory=240;AssetFamily=240
ITEM_ID,40000000001,ITEM::i004_0001_00,READY,TECHNICAL_ITEM_ID,Coins,STANDALONE_ITEM,DataSubCategory=4;AssetFamily=4
ITEM_ID,410000000001,ITEM::i041_0001_00,READY,TECHNICAL_ITEM_ID,Gems,STANDALONE_ITEM,DataSubCategory=41;AssetFamily=41
ITEM_ID,450000000050,ITEM::i045_0011_00,READY,TECHNICAL_ITEM_ID,Daily Voucher,STANDALONE_ITEM,DataSubCategory=45;AssetFamily=45
ITEM_ID,450000000051,ITEM::i045_0012_00,READY,TECHNICAL_ITEM_ID,Bingo Voucher,STANDALONE_ITEM,DataSubCategory=45;AssetFamily=45
ITEM_ID,450000000052,ITEM::i075_4000_01,READY,TECHNICAL_ITEM_ID,BP Sync Pair Voucher,STANDALONE_ITEM,DataSubCategory=45;AssetFamily=75
ITEM_ID,450000000053,ITEM::i075_4000_02,READY,TECHNICAL_ITEM_ID,BP Sync Pair Super Voucher,STANDALONE_ITEM,DataSubCategory=45;AssetFamily=75
ITEM_ID,450000000054,ITEM::i075_0008_00,HOLD,TECHNICAL_ITEM_ID,Giovanni Custom Voucher,STANDALONE_ITEM,DataSubCategory=45;AssetFamily=75
ITEM_ID,450000000055,ITEM::i075_0007_00,HOLD,TECHNICAL_ITEM_ID,Silver Custom Voucher,STANDALONE_ITEM,DataSubCategory=45;AssetFamily=75
ITEM_ID,450000000056,ITEM::i075_0010_00,HOLD,TECHNICAL_ITEM_ID,Zinnia Custom Voucher,STANDALONE_ITEM,DataSubCategory=45;AssetFamily=75
ITEM_ID,450000000057,ITEM::i075_0010_00,HOLD,TECHNICAL_ITEM_ID,Cyrus Custom Voucher,STANDALONE_ITEM,DataSubCategory=45;AssetFamily=75
ITEM_ID,450000000058,ITEM::i075_0018_00,HOLD,TECHNICAL_ITEM_ID,Sycamore Custom Voucher,STANDALONE_ITEM,DataSubCategory=45;AssetFamily=75
ITEM_ID,450000000059,ITEM::i075_0011_00,HOLD,TECHNICAL_ITEM_ID,Solgaleo Custom Voucher,STANDALONE_ITEM,DataSubCategory=45;AssetFamily=75
ITEM_ID,450000000060,ITEM::i075_0011_00,HOLD,TECHNICAL_ITEM_ID,Hop Custom Voucher,STANDALONE_ITEM,DataSubCategory=45;AssetFamily=75
ITEM_ID,450000000061,ITEM::i075_0009_00,HOLD,TECHNICAL_ITEM_ID,Ghetsis Custom Voucher,STANDALONE_ITEM,DataSubCategory=45;AssetFamily=75
ITEM_ID,450000000062,ITEM::i075_7000_01,READY,TECHNICAL_ITEM_ID,Music Coin,STANDALONE_ITEM,DataSubCategory=45;AssetFamily=75
ITEM_ID,450000000063,ITEM::i045_0013_00,READY,TECHNICAL_ITEM_ID,Daily Ticket,STANDALONE_ITEM,DataSubCategory=45;AssetFamily=45
ITEM_ID,450000000064,ITEM::i045_0014_00,READY,TECHNICAL_ITEM_ID,Roll Cake Coin Voucher,STANDALONE_ITEM,DataSubCategory=45;AssetFamily=45
ITEM_ID,450000000075,ITEM::i045_0011_01,READY,TECHNICAL_ITEM_ID,Egg Research Ticket,STANDALONE_ITEM,DataSubCategory=45;AssetFamily=45
ITEM_ID,450000000100,ITEM::i045_0001_00,READY,TECHNICAL_ITEM_ID,Pearl,STANDALONE_ITEM,DataSubCategory=45;AssetFamily=45
ITEM_ID,450000000200,ITEM::i045_0002_00,READY,TECHNICAL_ITEM_ID,Big Pearl,STANDALONE_ITEM,DataSubCategory=45;AssetFamily=45
ITEM_ID,510000001101,ITEM::i051_0001_00,READY,TECHNICAL_ITEM_ID,Buff Blend,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001102,ITEM::i051_0001_01,READY,TECHNICAL_ITEM_ID,Great Buff Blend,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001103,ITEM::i051_0001_02,READY,TECHNICAL_ITEM_ID,Ultra Buff Blend,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001104,ITEM::i051_0001_03,READY,TECHNICAL_ITEM_ID,Buff Blend +,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001105,ITEM::i051_0001_04,READY,TECHNICAL_ITEM_ID,Great Buff Blend +,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001106,ITEM::i051_0001_05,READY,TECHNICAL_ITEM_ID,Ultra Buff Blend +,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001107,ITEM::i051_0001_06,READY,TECHNICAL_ITEM_ID,Buff Blend ++,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001108,ITEM::i051_0001_07,READY,TECHNICAL_ITEM_ID,Great Buff Blend ++,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001201,ITEM::i051_0003_00,READY,TECHNICAL_ITEM_ID,Aid Ade,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001202,ITEM::i051_0003_01,READY,TECHNICAL_ITEM_ID,Great Aid Ade,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001203,ITEM::i051_0003_02,READY,TECHNICAL_ITEM_ID,Ultra Aid Ade,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001204,ITEM::i051_0003_03,READY,TECHNICAL_ITEM_ID,Aid Ade +,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001205,ITEM::i051_0003_04,READY,TECHNICAL_ITEM_ID,Great Aid Ade +,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001206,ITEM::i051_0003_05,READY,TECHNICAL_ITEM_ID,Ultra Aid Ade +,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001207,ITEM::i051_0003_06,READY,TECHNICAL_ITEM_ID,Aid Ade ++,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001208,ITEM::i051_0003_07,READY,TECHNICAL_ITEM_ID,Great Aid Ade ++,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001301,ITEM::i051_0002_00,READY,TECHNICAL_ITEM_ID,Tech Tonic,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001302,ITEM::i051_0002_01,READY,TECHNICAL_ITEM_ID,Great Tech Tonic,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001303,ITEM::i051_0002_02,READY,TECHNICAL_ITEM_ID,Ultra Tech Tonic,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001304,ITEM::i051_0002_03,READY,TECHNICAL_ITEM_ID,Tech Tonic +,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001305,ITEM::i051_0002_04,READY,TECHNICAL_ITEM_ID,Great Tech Tonic +,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001306,ITEM::i051_0002_05,READY,TECHNICAL_ITEM_ID,Ultra Tech Tonic +,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001307,ITEM::i051_0002_06,READY,TECHNICAL_ITEM_ID,Tech Tonic ++,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001308,ITEM::i051_0002_07,READY,TECHNICAL_ITEM_ID,Great Tech Tonic ++,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001401,ITEM::i051_0038_00,READY,TECHNICAL_ITEM_ID,,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001402,ITEM::i051_0038_01,READY,TECHNICAL_ITEM_ID,Great Sprint Soda,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001403,ITEM::i051_0038_02,READY,TECHNICAL_ITEM_ID,Ultra Sprint Soda,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001404,ITEM::i051_0038_03,READY,TECHNICAL_ITEM_ID,Sprint Soda +,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001405,ITEM::i051_0038_04,READY,TECHNICAL_ITEM_ID,Great Sprint Soda +,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001406,ITEM::i051_0038_05,READY,TECHNICAL_ITEM_ID,Ultra Sprint Soda +,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001407,ITEM::i051_0038_06,READY,TECHNICAL_ITEM_ID,Sprint Soda ++,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001408,ITEM::i051_0038_07,READY,TECHNICAL_ITEM_ID,Great Sprint Soda ++,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001501,ITEM::i051_0039_00,READY,TECHNICAL_ITEM_ID,,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001502,ITEM::i051_0039_01,READY,TECHNICAL_ITEM_ID,Great Field Fizz,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001503,ITEM::i051_0039_02,READY,TECHNICAL_ITEM_ID,Ultra Field Fizz,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001504,ITEM::i051_0039_03,READY,TECHNICAL_ITEM_ID,Field Fizz +,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001505,ITEM::i051_0039_04,READY,TECHNICAL_ITEM_ID,Great Field Fizz +,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001506,ITEM::i051_0039_05,READY,TECHNICAL_ITEM_ID,Ultra Field Fizz +,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001507,ITEM::i051_0039_06,READY,TECHNICAL_ITEM_ID,Field Fizz ++,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000001508,ITEM::i051_0039_07,READY,TECHNICAL_ITEM_ID,Great Field Fizz ++,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000002101,ITEM::i051_0004_00,READY,TECHNICAL_ITEM_ID,Gym Leader Notes,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000002102,ITEM::i051_0004_01,READY,TECHNICAL_ITEM_ID,Elite Four Notes,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000002103,ITEM::i051_0004_02,READY,TECHNICAL_ITEM_ID,Champion Notes,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000004201,ITEM::i051_0009_00,READY,TECHNICAL_ITEM_ID,Training Machine,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000004202,ITEM::i051_0009_01,READY,TECHNICAL_ITEM_ID,Super Training Machine,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000004301,ITEM::i051_0010_00,READY,TECHNICAL_ITEM_ID,Skill Capsule,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000004302,ITEM::i051_0010_01,READY,TECHNICAL_ITEM_ID,Super Skill Capsule,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000005101,ITEM::i051_0011_00,READY,TECHNICAL_ITEM_ID,Lucky Scroll,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000011001,ITEM::i051_0016_00,READY,TECHNICAL_ITEM_ID,"Fire Tome, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000011002,ITEM::i051_0017_00,READY,TECHNICAL_ITEM_ID,"Water Tome, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000011003,ITEM::i051_0018_00,READY,TECHNICAL_ITEM_ID,"Electric Tome, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000011004,ITEM::i051_0019_00,READY,TECHNICAL_ITEM_ID,"Grass Tome, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000011005,ITEM::i051_0020_00,READY,TECHNICAL_ITEM_ID,"Ice Tome, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000011006,ITEM::i051_0021_00,READY,TECHNICAL_ITEM_ID,"Fighting Tome, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000011007,ITEM::i051_0022_00,READY,TECHNICAL_ITEM_ID,"Poison Tome, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000011008,ITEM::i051_0023_00,READY,TECHNICAL_ITEM_ID,"Ground Tome, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000011009,ITEM::i051_0024_00,READY,TECHNICAL_ITEM_ID,"Flying Tome, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000011010,ITEM::i051_0025_00,READY,TECHNICAL_ITEM_ID,"Psychic Tome, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000011011,ITEM::i051_0026_00,READY,TECHNICAL_ITEM_ID,"Bug Tome, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000011012,ITEM::i051_0027_00,READY,TECHNICAL_ITEM_ID,"Rock Tome, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000011013,ITEM::i051_0028_00,READY,TECHNICAL_ITEM_ID,"Ghost Tome, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000011014,ITEM::i051_0029_00,READY,TECHNICAL_ITEM_ID,"Dragon Tome, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000011015,ITEM::i051_0030_00,READY,TECHNICAL_ITEM_ID,"Dark Tome, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000011016,ITEM::i051_0031_00,READY,TECHNICAL_ITEM_ID,"Steel Tome, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000011017,ITEM::i051_0032_00,READY,TECHNICAL_ITEM_ID,"Fairy Tome, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000011018,ITEM::i051_0033_00,READY,TECHNICAL_ITEM_ID,"Normal Tome, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000012001,ITEM::i051_0016_01,READY,TECHNICAL_ITEM_ID,"Fire Codex, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000012002,ITEM::i051_0017_01,READY,TECHNICAL_ITEM_ID,"Water Codex, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000012003,ITEM::i051_0018_01,READY,TECHNICAL_ITEM_ID,"Electric Codex, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000012004,ITEM::i051_0019_01,READY,TECHNICAL_ITEM_ID,"Grass Codex, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000012005,ITEM::i051_0020_01,READY,TECHNICAL_ITEM_ID,"Ice Codex, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000012006,ITEM::i051_0021_01,READY,TECHNICAL_ITEM_ID,"Fighting Codex, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000012007,ITEM::i051_0022_01,READY,TECHNICAL_ITEM_ID,"Poison Codex, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000012008,ITEM::i051_0023_01,READY,TECHNICAL_ITEM_ID,"Ground Codex, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000012009,ITEM::i051_0024_01,READY,TECHNICAL_ITEM_ID,"Flying Codex, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000012010,ITEM::i051_0025_01,READY,TECHNICAL_ITEM_ID,"Psychic Codex, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000012011,ITEM::i051_0026_01,READY,TECHNICAL_ITEM_ID,"Bug Codex, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000012012,ITEM::i051_0027_01,READY,TECHNICAL_ITEM_ID,"Rock Codex, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000012013,ITEM::i051_0028_01,READY,TECHNICAL_ITEM_ID,"Ghost Codex, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000012014,ITEM::i051_0029_01,READY,TECHNICAL_ITEM_ID,"Dragon Codex, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000012015,ITEM::i051_0030_01,READY,TECHNICAL_ITEM_ID,"Dark Codex, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000012016,ITEM::i051_0031_01,READY,TECHNICAL_ITEM_ID,"Steel Codex, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000012017,ITEM::i051_0032_01,READY,TECHNICAL_ITEM_ID,"Fairy Codex, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000012018,ITEM::i051_0033_01,READY,TECHNICAL_ITEM_ID,"Normal Codex, Vol. 1",STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510000021001,ITEM::i051_0034_00,READY,TECHNICAL_ITEM_ID,Skill Sphere,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,51000099901,ITEM::i051_0037_00,READY,TECHNICAL_ITEM_ID,Certificate of Excellence,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,51000099902,ITEM::i051_0040_00,READY,TECHNICAL_ITEM_ID,Plaque of Perfection,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510040001101,ITEM::i051_0001_00,READY,TECHNICAL_ITEM_ID,Custom Buff Blend,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510040001102,ITEM::i051_0001_01,READY,TECHNICAL_ITEM_ID,Custom Great Buff Blend,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510109401101,ITEM::i051_0001_00,READY,TECHNICAL_ITEM_ID,Custom Buff Blend,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510109401102,ITEM::i051_0001_01,READY,TECHNICAL_ITEM_ID,Custom Great Buff Blend,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510129124201,ITEM::i051_0009_00,READY,TECHNICAL_ITEM_ID,Custom Training Machine,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510129124202,ITEM::i051_0009_01,READY,TECHNICAL_ITEM_ID,Custom Super Training Machine,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510129124203,ITEM::i051_0001_00,READY,TECHNICAL_ITEM_ID,Custom Buff Blend,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510129124204,ITEM::i051_0001_01,READY,TECHNICAL_ITEM_ID,Custom Great Buff Blend,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510133001101,ITEM::i051_0001_00,READY,TECHNICAL_ITEM_ID,Custom Buff Blend,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510133001102,ITEM::i051_0001_01,READY,TECHNICAL_ITEM_ID,Custom Great Buff Blend,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510133004201,ITEM::i051_0009_00,READY,TECHNICAL_ITEM_ID,Custom Training Machine,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510140004201,ITEM::i051_0009_00,READY,TECHNICAL_ITEM_ID,Custom Training Machine,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,510140004202,ITEM::i051_0009_01,READY,TECHNICAL_ITEM_ID,Custom Super Training Machine,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,512015001301,ITEM::i051_0002_00,READY,TECHNICAL_ITEM_ID,Custom Tech Tonic,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,512015001302,ITEM::i051_0002_01,READY,TECHNICAL_ITEM_ID,Custom Great Tech Tonic,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,512015004201,ITEM::i051_0009_00,READY,TECHNICAL_ITEM_ID,Custom Training Machine,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,518000124201,ITEM::i051_0009_00,READY,TECHNICAL_ITEM_ID,Custom Training Machine,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,518000124202,ITEM::i051_0009_01,READY,TECHNICAL_ITEM_ID,Custom Super Training Machine,STANDALONE_ITEM,DataSubCategory=51;AssetFamily=51
ITEM_ID,520000000001,ITEM::i052_0001_00,READY,TECHNICAL_ITEM_ID,1★ Level-Up Manual,STANDALONE_ITEM,DataSubCategory=52;AssetFamily=52
ITEM_ID,520000000002,ITEM::i052_0001_01,READY,TECHNICAL_ITEM_ID,2★ Level-Up Manual,STANDALONE_ITEM,DataSubCategory=52;AssetFamily=52
ITEM_ID,520000000003,ITEM::i052_0001_02,READY,TECHNICAL_ITEM_ID,3★ Level-Up Manual,STANDALONE_ITEM,DataSubCategory=52;AssetFamily=52
ITEM_ID,520000000004,ITEM::i052_0001_03,READY,TECHNICAL_ITEM_ID,4★ Level-Up Manual,STANDALONE_ITEM,DataSubCategory=52;AssetFamily=52
ITEM_ID,530000000001,ITEM::i053_0001_00,HOLD,TECHNICAL_ITEM_ID,[Name:TrainerName ] & [Name:PokemonName ],STANDALONE_ITEM,DataSubCategory=53;AssetFamily=53
ITEM_ID,540000000001,ITEM::i051_0014_00,READY,TECHNICAL_ITEM_ID,1★ Crunchy Lucky Cookie,STANDALONE_ITEM,DataSubCategory=54;AssetFamily=51
ITEM_ID,540000000002,ITEM::i051_0014_01,READY,TECHNICAL_ITEM_ID,2★ Crunchy Lucky Cookie,STANDALONE_ITEM,DataSubCategory=54;AssetFamily=51
ITEM_ID,540000000003,ITEM::i051_0014_02,READY,TECHNICAL_ITEM_ID,3★ Crunchy Lucky Cookie,STANDALONE_ITEM,DataSubCategory=54;AssetFamily=51
ITEM_ID,540000000004,ITEM::i051_0013_00,READY,TECHNICAL_ITEM_ID,1★ Creamy Lucky Cookie,STANDALONE_ITEM,DataSubCategory=54;AssetFamily=51
ITEM_ID,540000000005,ITEM::i051_0013_01,READY,TECHNICAL_ITEM_ID,2★ Creamy Lucky Cookie,STANDALONE_ITEM,DataSubCategory=54;AssetFamily=51
ITEM_ID,540000000006,ITEM::i051_0013_02,READY,TECHNICAL_ITEM_ID,3★ Creamy Lucky Cookie,STANDALONE_ITEM,DataSubCategory=54;AssetFamily=51
ITEM_ID,540000000007,ITEM::i051_0012_00,READY,TECHNICAL_ITEM_ID,1★ Crispy Lucky Cookie,STANDALONE_ITEM,DataSubCategory=54;AssetFamily=51
ITEM_ID,540000000008,ITEM::i051_0012_01,READY,TECHNICAL_ITEM_ID,2★ Crispy Lucky Cookie,STANDALONE_ITEM,DataSubCategory=54;AssetFamily=51
ITEM_ID,540000000009,ITEM::i051_0012_02,READY,TECHNICAL_ITEM_ID,3★ Crispy Lucky Cookie,STANDALONE_ITEM,DataSubCategory=54;AssetFamily=51
ITEM_ID,540000000010,ITEM::i051_0015_00,READY,TECHNICAL_ITEM_ID,Chewy Lucky Cookie,STANDALONE_ITEM,DataSubCategory=54;AssetFamily=51
ITEM_ID,540000000011,ITEM::i051_0035_00,READY,TECHNICAL_ITEM_ID,1★ Deluxe Lucky Cookie,STANDALONE_ITEM,DataSubCategory=54;AssetFamily=51
ITEM_ID,540000000012,ITEM::i051_0035_01,READY,TECHNICAL_ITEM_ID,2★ Deluxe Lucky Cookie,STANDALONE_ITEM,DataSubCategory=54;AssetFamily=51
ITEM_ID,540000000013,ITEM::i051_0035_02,READY,TECHNICAL_ITEM_ID,3★ Deluxe Lucky Cookie,STANDALONE_ITEM,DataSubCategory=54;AssetFamily=51
ITEM_ID,540000000014,ITEM::i051_0036_00,HOLD,TECHNICAL_ITEM_ID,Guaranteed Lucky Cookie 1,STANDALONE_ITEM,DataSubCategory=54;AssetFamily=51
ITEM_ID,540000000015,ITEM::i051_0036_00,HOLD,TECHNICAL_ITEM_ID,Guaranteed Lucky Cookie 2,STANDALONE_ITEM,DataSubCategory=54;AssetFamily=51
ITEM_ID,540000000016,ITEM::i051_0036_00,HOLD,TECHNICAL_ITEM_ID,Guaranteed Lucky Cookie 3,STANDALONE_ITEM,DataSubCategory=54;AssetFamily=51
ITEM_ID,540000000017,ITEM::i051_0036_00,HOLD,TECHNICAL_ITEM_ID,Guaranteed Lucky Cookie 4,STANDALONE_ITEM,DataSubCategory=54;AssetFamily=51
ITEM_ID,540000000018,ITEM::i051_0036_00,HOLD,TECHNICAL_ITEM_ID,Guaranteed Lucky Cookie 5,STANDALONE_ITEM,DataSubCategory=54;AssetFamily=51
