SourceIdentity,SourceRelativePath,SHA256,OriginalRelation,OriginalCanonicalAssetId,OriginalCanonicalPublicPath,FinalRelation,FinalRepresentationAssetId,FinalRepresentationPublicPath,TargetScope,SourceDomain,SourceSubdomain
STANDALONE_UI::ui/image/Actor/Trainer/ch0123_40_mizuki_01_expose/ch0123_40_mizuki_01_expose_128.ktx.png,ui/image/Actor/Trainer/ch0123_40_mizuki_01_expose/ch0123_40_mizuki_01_expose_128.ktx.png,46293CA52A77FB1B08D1D7C03E7B0CF5CE41370A2B45203F4BBF744FD897777F,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_40_mizuki_01_expose/ch0123_40_mizuki_01_expose_128.ktx.png,UI/Actor/Trainer/ch0123_40_mizuki_01_expose/ch0123_40_mizuki_01_expose_128.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_40_mizuki_01_expose/ch0123_40_mizuki_01_expose_128.ktx.png,UI/Actor/Trainer/Selene [ch0123]/Selene (Special Costume) [ch0123_40] - 01 - expose/Selene (Special Costume) - 128.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0123_40_mizuki_01_expose/ch0123_40_mizuki_01_expose_256.ktx.png,ui/image/Actor/Trainer/ch0123_40_mizuki_01_expose/ch0123_40_mizuki_01_expose_256.ktx.png,3C59E6EB8F50D59F8FBAF595096C26D7F76265D7CB16EF27F7675762394DFDD2,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_40_mizuki_01_expose/ch0123_40_mizuki_01_expose_256.ktx.png,UI/Actor/Trainer/ch0123_40_mizuki_01_expose/ch0123_40_mizuki_01_expose_256.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_40_mizuki_01_expose/ch0123_40_mizuki_01_expose_256.ktx.png,UI/Actor/Trainer/Selene [ch0123]/Selene (Special Costume) [ch0123_40] - 01 - expose/Selene (Special Costume) - 256.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0123_40_mizuki_expose/ch0123_40_mizuki_expose_1024.ktx.png,ui/image/Actor/Trainer/ch0123_40_mizuki_expose/ch0123_40_mizuki_expose_1024.ktx.png,C8593A9BAF78A91819A9529B58223746AF93C29F625D8D3D34D17D8C5D849C77,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_40_mizuki_expose/ch0123_40_mizuki_expose_1024.ktx.png,UI/Actor/Trainer/ch0123_40_mizuki_expose/ch0123_40_mizuki_expose_1024.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_40_mizuki_expose/ch0123_40_mizuki_expose_1024.ktx.png,UI/Actor/Trainer/Selene [ch0123]/Selene (Special Costume) [ch0123_40] - expose/Selene (Special Costume) - 1024.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0123_40_mizuki_expose/ch0123_40_mizuki_expose_128.ktx.png,ui/image/Actor/Trainer/ch0123_40_mizuki_expose/ch0123_40_mizuki_expose_128.ktx.png,D09349CE6838CA71607F41ADAE0E3F68BCE6487CC9967762A881150D28F22758,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_40_mizuki_expose/ch0123_40_mizuki_expose_128.ktx.png,UI/Actor/Trainer/ch0123_40_mizuki_expose/ch0123_40_mizuki_expose_128.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_40_mizuki_expose/ch0123_40_mizuki_expose_128.ktx.png,UI/Actor/Trainer/Selene [ch0123]/Selene (Special Costume) [ch0123_40] - expose/Selene (Special Costume) - 128.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0123_40_mizuki_expose/ch0123_40_mizuki_expose_256.ktx.png,ui/image/Actor/Trainer/ch0123_40_mizuki_expose/ch0123_40_mizuki_expose_256.ktx.png,1868B7AE352F39CC9BA758D62B92025FC8E9376457AD0069BF264BD324210DB5,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_40_mizuki_expose/ch0123_40_mizuki_expose_256.ktx.png,UI/Actor/Trainer/ch0123_40_mizuki_expose/ch0123_40_mizuki_expose_256.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_40_mizuki_expose/ch0123_40_mizuki_expose_256.ktx.png,UI/Actor/Trainer/Selene [ch0123]/Selene (Special Costume) [ch0123_40] - expose/Selene (Special Costume) - 256.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_1024.ktx.png,ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_1024.ktx.png,AC5603A0474AB118A95F64053EACB085E5B9D1621E0358756F1CC43FA0620733,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_1024.ktx.png,UI/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_1024.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_1024.ktx.png,UI/Actor/Trainer/Selene [ch0123]/Selene (Alt.) [ch0123_80]/Selene (Alt.) - 1024.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_128.ktx.png,ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_128.ktx.png,C7ED6F06B623FF8157C2B57D1D99EB13FDE288D378B7CD4624E713C3FB4A3E86,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_128.ktx.png,UI/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_128.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_128.ktx.png,UI/Actor/Trainer/Selene [ch0123]/Selene (Alt.) [ch0123_80]/Selene (Alt.) - 128.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_256.ktx.png,ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_256.ktx.png,4DD22176A993BEEC37636A9FA2BF6D156C2F598B18900EF4B480AC8DDF63E038,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_256.ktx.png,UI/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_256.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_256.ktx.png,UI/Actor/Trainer/Selene [ch0123]/Selene (Alt.) [ch0123_80]/Selene (Alt.) - 256.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_256_battle.ktx.png,ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_256_battle.ktx.png,52300F24E5EE320CB021429BD87F9C71B9CEF79802EB272B643E40DE0334360C,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_256_battle.ktx.png,UI/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_256_battle.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_256_battle.ktx.png,UI/Actor/Trainer/Selene [ch0123]/Selene (Alt.) [ch0123_80]/Selene (Alt.) - 256 - battle.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_mindscape00.ktx.png,ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_mindscape00.ktx.png,B7CB76E5F4EEEED3C25951AF2EA59D847CC1A88E3540999A57D5AC644327A39C,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_mindscape00.ktx.png,UI/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_mindscape00.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_mindscape00.ktx.png,UI/Actor/Trainer/Selene [ch0123]/Selene (Alt.) [ch0123_80]/Selene (Alt.) - mindscape00.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_st_1001_128.ktx.png,ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_st_1001_128.ktx.png,7B3C9196241B740C52FC9918E65EF412D941887A9BCEB7E60AD362BE57F80273,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_st_1001_128.ktx.png,UI/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_st_1001_128.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_st_1001_128.ktx.png,UI/Actor/Trainer/Selene [ch0123]/Selene (Alt.) [ch0123_80]/Selene (Alt.) - Trainer Emote - Nice! [st_1001] - 128.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_st_1002_128.ktx.png,ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_st_1002_128.ktx.png,A9FFBE51D09A175D04441F7E584A017B694C94E28E40EA222E92104FD6E72D0E,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_st_1002_128.ktx.png,UI/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_st_1002_128.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_st_1002_128.ktx.png,UI/Actor/Trainer/Selene [ch0123]/Selene (Alt.) [ch0123_80]/Selene (Alt.) - Trainer Emote - Watch out! [st_1002] - 128.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_st_1003_128.ktx.png,ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_st_1003_128.ktx.png,6251A694D756B10CDCF3EB4F627FD66A7E5657AF93DB63A04B38D4AB534097E8,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_st_1003_128.ktx.png,UI/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_st_1003_128.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_st_1003_128.ktx.png,UI/Actor/Trainer/Selene [ch0123]/Selene (Alt.) [ch0123_80]/Selene (Alt.) - Trainer Emote - Let’s do this! [st_1003] - 128.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_st_1004_128.ktx.png,ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_st_1004_128.ktx.png,4FEEBC039FC7B8003523CF5265AE1AD8AA032105C819D50E4174F9B8CAC48F61,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_st_1004_128.ktx.png,UI/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_st_1004_128.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_st_1004_128.ktx.png,UI/Actor/Trainer/Selene [ch0123]/Selene (Alt.) [ch0123_80]/Selene (Alt.) - Trainer Emote - Thanks! [st_1004] - 128.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki_01/ch0123_80_mizuki_01_256_battle.ktx.png,ui/image/Actor/Trainer/ch0123_80_mizuki_01/ch0123_80_mizuki_01_256_battle.ktx.png,93831F342B81600298CD51F56A6C5698FE991B89E04ADDF4897B0E953744748F,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki_01/ch0123_80_mizuki_01_256_battle.ktx.png,UI/Actor/Trainer/ch0123_80_mizuki_01/ch0123_80_mizuki_01_256_battle.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki_01/ch0123_80_mizuki_01_256_battle.ktx.png,UI/Actor/Trainer/Selene [ch0123]/Selene (Alt.) [ch0123_80] - 01/Selene (Alt.) - 256 - battle.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki_01/ch0123_80_mizuki_01_mindscape00.ktx.png,ui/image/Actor/Trainer/ch0123_80_mizuki_01/ch0123_80_mizuki_01_mindscape00.ktx.png,B7CB76E5F4EEEED3C25951AF2EA59D847CC1A88E3540999A57D5AC644327A39C,EXACT_DUPLICATE_SOURCE_ALIAS,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_mindscape00.ktx.png,UI/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_mindscape00.png,EXACT_DUPLICATE_SOURCE_ALIAS,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki/ch0123_80_mizuki_mindscape00.ktx.png,UI/Actor/Trainer/Selene [ch0123]/Selene (Alt.) [ch0123_80]/Selene (Alt.) - mindscape00.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki_01_expose/ch0123_80_mizuki_01_expose_1024.ktx.png,ui/image/Actor/Trainer/ch0123_80_mizuki_01_expose/ch0123_80_mizuki_01_expose_1024.ktx.png,1CEFB69A3F97BE4FFEA6C317F24317B56B0DECAE9A3D14A3F9C06780849733BB,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki_01_expose/ch0123_80_mizuki_01_expose_1024.ktx.png,UI/Actor/Trainer/ch0123_80_mizuki_01_expose/ch0123_80_mizuki_01_expose_1024.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki_01_expose/ch0123_80_mizuki_01_expose_1024.ktx.png,UI/Actor/Trainer/Selene [ch0123]/Selene (Alt.) [ch0123_80] - 01 - expose/Selene (Alt.) - 1024.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki_01_expose/ch0123_80_mizuki_01_expose_128.ktx.png,ui/image/Actor/Trainer/ch0123_80_mizuki_01_expose/ch0123_80_mizuki_01_expose_128.ktx.png,E609161728DDFEF3C94EBDD874D2A46267262E771B51AF04399C6A93E361FD1F,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki_01_expose/ch0123_80_mizuki_01_expose_128.ktx.png,UI/Actor/Trainer/ch0123_80_mizuki_01_expose/ch0123_80_mizuki_01_expose_128.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki_01_expose/ch0123_80_mizuki_01_expose_128.ktx.png,UI/Actor/Trainer/Selene [ch0123]/Selene (Alt.) [ch0123_80] - 01 - expose/Selene (Alt.) - 128.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki_01_expose/ch0123_80_mizuki_01_expose_256.ktx.png,ui/image/Actor/Trainer/ch0123_80_mizuki_01_expose/ch0123_80_mizuki_01_expose_256.ktx.png,B1B21DB3A05F1EFAE6C5CC30A4A6A3A3AA330C97E8B3EF75D1C892717430C872,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki_01_expose/ch0123_80_mizuki_01_expose_256.ktx.png,UI/Actor/Trainer/ch0123_80_mizuki_01_expose/ch0123_80_mizuki_01_expose_256.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki_01_expose/ch0123_80_mizuki_01_expose_256.ktx.png,UI/Actor/Trainer/Selene [ch0123]/Selene (Alt.) [ch0123_80] - 01 - expose/Selene (Alt.) - 256.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki_expose/ch0123_80_mizuki_expose_1024.ktx.png,ui/image/Actor/Trainer/ch0123_80_mizuki_expose/ch0123_80_mizuki_expose_1024.ktx.png,B39AD38E12EE1BC122B08308A7683BFE0310097C04683E11329896A62B013D25,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki_expose/ch0123_80_mizuki_expose_1024.ktx.png,UI/Actor/Trainer/ch0123_80_mizuki_expose/ch0123_80_mizuki_expose_1024.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki_expose/ch0123_80_mizuki_expose_1024.ktx.png,UI/Actor/Trainer/Selene [ch0123]/Selene (Alt.) [ch0123_80] - expose/Selene (Alt.) - 1024.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki_expose/ch0123_80_mizuki_expose_128.ktx.png,ui/image/Actor/Trainer/ch0123_80_mizuki_expose/ch0123_80_mizuki_expose_128.ktx.png,6E13F9544A360CC7F07A916AD85FBC8362D0E80674A8C1FEB9DC0DDDC27B3C7F,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki_expose/ch0123_80_mizuki_expose_128.ktx.png,UI/Actor/Trainer/ch0123_80_mizuki_expose/ch0123_80_mizuki_expose_128.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki_expose/ch0123_80_mizuki_expose_128.ktx.png,UI/Actor/Trainer/Selene [ch0123]/Selene (Alt.) [ch0123_80] - expose/Selene (Alt.) - 128.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki_expose/ch0123_80_mizuki_expose_256.ktx.png,ui/image/Actor/Trainer/ch0123_80_mizuki_expose/ch0123_80_mizuki_expose_256.ktx.png,4F52E797CDBDC1E4C74E2878A68DFCD3A909EE31626DD9DEC2EB2E99B8A27901,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki_expose/ch0123_80_mizuki_expose_256.ktx.png,UI/Actor/Trainer/ch0123_80_mizuki_expose/ch0123_80_mizuki_expose_256.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_80_mizuki_expose/ch0123_80_mizuki_expose_256.ktx.png,UI/Actor/Trainer/Selene [ch0123]/Selene (Alt.) [ch0123_80] - expose/Selene (Alt.) - 256.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_1024.ktx.png,ui/image/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_1024.ktx.png,1FCD6434614220F0C7392B163741D205C2050565AA0A2578E10F9125A5A77932,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_1024.ktx.png,UI/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_1024.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_1024.ktx.png,UI/Actor/Trainer/Selene [ch0123]/Selene (Champion) [ch0123_90]/Selene (Champion) - 1024.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_128.ktx.png,ui/image/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_128.ktx.png,A76A9A5A8EC48A02E52DCA344D0FE06CF7777AC99C43865D75A20813E91686AF,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_128.ktx.png,UI/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_128.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_128.ktx.png,UI/Actor/Trainer/Selene [ch0123]/Selene (Champion) [ch0123_90]/Selene (Champion) - 128.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_256.ktx.png,ui/image/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_256.ktx.png,DD262C51D2375D8B9F9CD364EA9CAE2A8A0020AF0FA3867129AE21E6026CA2B1,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_256.ktx.png,UI/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_256.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_256.ktx.png,UI/Actor/Trainer/Selene [ch0123]/Selene (Champion) [ch0123_90]/Selene (Champion) - 256.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_256_battle.ktx.png,ui/image/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_256_battle.ktx.png,D95AAC0B2DB334842E8C73D6CDA28F7403F4E4B7346CDE6A4A95A7885647F4A3,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_256_battle.ktx.png,UI/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_256_battle.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_256_battle.ktx.png,UI/Actor/Trainer/Selene [ch0123]/Selene (Champion) [ch0123_90]/Selene (Champion) - 256 - battle.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_mindscape00.ktx.png,ui/image/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_mindscape00.ktx.png,BEFBF40F07B73F9EC87105D04456B572440DC71AEFEA392B67601A9F85B2193D,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_mindscape00.ktx.png,UI/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_mindscape00.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_mindscape00.ktx.png,UI/Actor/Trainer/Selene [ch0123]/Selene (Champion) [ch0123_90]/Selene (Champion) - mindscape00.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_st_1001_128.ktx.png,ui/image/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_st_1001_128.ktx.png,C7894E1435A550E9EBB784E949585A7ACF77136476A0305D4B41B223673E2B3F,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_st_1001_128.ktx.png,UI/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_st_1001_128.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_st_1001_128.ktx.png,UI/Actor/Trainer/Selene [ch0123]/Selene (Champion) [ch0123_90]/Selene (Champion) - Trainer Emote - Nice! [st_1001] - 128.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_st_1002_128.ktx.png,ui/image/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_st_1002_128.ktx.png,80F7FAA3C36D365E1D9635F6E4B2BAB51A19CA33325239BF7789FC7B63D46613,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_st_1002_128.ktx.png,UI/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_st_1002_128.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_st_1002_128.ktx.png,UI/Actor/Trainer/Selene [ch0123]/Selene (Champion) [ch0123_90]/Selene (Champion) - Trainer Emote - Watch out! [st_1002] - 128.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_st_1003_128.ktx.png,ui/image/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_st_1003_128.ktx.png,4FA713DF043B8E3C71449258FA072B6F66653C6FB64F8A1A3F1707F7182319D9,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_st_1003_128.ktx.png,UI/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_st_1003_128.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0123_90_mizuki/ch0123_90_mizuki_st_1003_128.ktx.png,UI/Actor/Trainer/Selene [ch0123]/Selene (Champion) [ch0123_90]/Selene (Champion) - Trainer Emote - Let’s do this! [st_1003] - 128.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
